ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,MSRP,DISCOUNT,IS_BIG_DEAL,STATUS_Disputed,STATUS_In Process,STATUS_On Hold,STATUS_Resolved,STATUS_Shipped,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,COUNTRY_Austria,COUNTRY_Belgium,COUNTRY_Canada,COUNTRY_Denmark,COUNTRY_Finland,COUNTRY_France,COUNTRY_Germany,COUNTRY_Ireland,COUNTRY_Italy,COUNTRY_Japan,COUNTRY_Norway,COUNTRY_Philippines,COUNTRY_Singapore,COUNTRY_Spain,COUNTRY_Sweden,COUNTRY_Switzerland,COUNTRY_UK,COUNTRY_USA,DEALSIZE_Medium,DEALSIZE_Small,SEGMENT
10304,0.1958158424735585,0.5702030008260841,-0.010003335453446154,0.03196674501340019,101,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10312,0.8118501552181959,0.27547022204149463,0.15724803219912153,0.03196674501340019,101,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10322,0.8118501552181959,0.12810383264919986,0.0850258507127855,0.03196674501340019,101,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10332,1.1198673115905147,0.5702030008260841,0.44613675814446574,0.03196674501340019,101,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
10346,0.7091777697607564,-2.3280026572223793,-1.1063686318512844,0.03196674501340019,101,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10356,1.530556853420273,-1.6402928400583372,-0.5671458783480385,0.03196674501340019,101,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10369,0.9145225406756355,0.815813649813242,3.0879481335657055,0.03196674501340019,101,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
10380,-0.8309080121008373,0.47195874123122095,-0.5638877348223391,0.03196674501340019,101,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10391,-0.009528928441320661,0.815813649813242,1.0831038174186927,0.03196674501340019,101,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10422,1.6332292388777125,0.5702030008260841,0.7165626707775135,0.03196674501340019,101,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10102,0.6065053843033168,-1.6402928400583372,-0.813678738459291,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10111,1.325212082505394,-1.6894149698557688,-0.6513145860952723,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10126,0.7091777697607564,-1.4438043208686109,-0.6757506625380175,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10139,1.4278844679628335,-1.9841477486403583,-0.782183351044197,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10149,-0.5228908557285186,-1.2473158016788843,-0.9814731300328086,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10162,1.017194926133075,-1.5911707102609056,-0.6784657821427671,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10173,1.325212082505394,-1.9350256188429267,-0.7772961357556479,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10182,-0.3175460848136394,-1.4438043208686109,-0.9836452257166081,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10193,1.1198673115905147,-1.4929264506660425,-0.5964691700793329,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10205,1.325212082505394,-1.0017051526917264,-0.2717408653512956,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
10215,-0.21487369935619982,-1.9841477486403583,-1.1568698564996247,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10227,-0.42021847027107895,-1.7385370996532004,-1.112884918902683,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10244,-1.5496147103029143,-1.2473158016788843,-1.2975130520256475,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10256,-0.6255632411859581,-1.5911707102609056,-1.1150570145864827,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10280,-0.8309080121008373,-1.2964379314763161,-1.0841046510923387,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10289,-1.138925168473156,-1.3455600612737477,-1.1992257223337164,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10304,0.1958158424735585,-1.7385370996532004,-0.9548649579062637,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10312,-1.0362527830157164,-1.9350256188429267,-1.3295514633616914,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10322,0.6065053843033168,-1.2964379314763161,-0.6458843468857733,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10332,-0.8309080121008373,0.27547022204149463,-0.6116738398659299,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10347,-1.4469423248454747,-1.2473158016788843,-1.257872305796305,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10356,-1.344269939388035,-0.5596059845148423,-1.0645557899381424,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10369,-0.3175460848136394,0.7175693902183788,-0.2158094014934564,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10381,-1.0362527830157164,-1.542048580463474,-1.212801320357464,-1.1875213789437409,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10391,0.7091777697607564,0.815813649813242,0.7844406608962504,-1.1875213789437409,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10422,-1.0362527830157164,-1.5911707102609056,-1.227462966223111,-1.1875213789437409,52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10110,0.1958158424735585,0.815813649813242,1.0206560665094548,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
10123,-0.9335803975582768,0.815813649813242,-0.2608803869322977,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10137,0.9145225406756355,0.7666915200158104,0.4488518777492152,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10148,1.2225396970479543,0.815813649813242,1.2460109937036612,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10161,0.8118501552181959,0.815813649813242,1.4116332895933792,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10172,0.7091777697607564,0.815813649813242,0.7665208715049039,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10181,0.7091777697607564,0.815813649813242,1.0217421143513545,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
10192,-0.6255632411859581,0.815813649813242,0.382602959393328,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10204,0.5038329988458772,0.815813649813242,0.2598795532586517,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10212,0.29848822793099805,0.815813649813242,0.5096705568956035,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10226,0.29848822793099805,0.815813649813242,0.32992963906118816,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10241,-1.4469423248454747,0.815813649813242,-0.5676889022689884,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10253,-1.138925168473156,0.815813649813242,-0.09743018672637926,0.5794920251574227,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10266,0.09314345701611891,0.815813649813242,0.8919593972443296,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
10278,-1.2415975539305957,0.815813649813242,-0.5155586058577986,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10288,-1.5496147103029143,0.815813649813242,-0.33527466410243334,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10301,-0.3175460848136394,0.815813649813242,-0.07027899067888452,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10311,-0.6255632411859581,0.815813649813242,-0.34233397507478197,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10321,0.9145225406756355,0.815813649813242,0.5080414851327538,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10331,0.9145225406756355,0.815813649813242,0.703530096674716,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10343,0.09314345701611891,0.815813649813242,1.2460109937036612,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10367,1.4278844679628335,-1.3455600612737477,-0.4319329220315147,0.5794920251574227,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10378,-0.11220131389876024,-2.03326987843779,-1.1427512345549273,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10407,2.4546083225372293,0.815813649813242,1.8976396988435353,0.5794920251574227,123,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
10419,0.1958158424735585,0.815813649813242,0.895217540770029,0.5794920251574227,123,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10106,0.09314345701611891,0.815813649813242,0.937030382683171,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
10119,0.8118501552181959,0.815813649813242,1.8259605412781492,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10131,-1.4469423248454747,0.815813649813242,-0.41944337184966707,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10143,-0.3175460848136394,0.815813649813242,0.9201966411337241,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10155,0.29848822793099805,0.815813649813242,1.6168963317124396,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10167,0.8118501552181959,0.815813649813242,1.1998539604229201,1.4007799453734566,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
10178,0.7091777697607564,0.815813649813242,1.5946323509534939,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10186,-0.3175460848136394,0.815813649813242,1.3307227253718448,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
10198,0.7091777697607564,0.815813649813242,2.1338551044567398,1.4007799453734566,156,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
10210,-0.42021847027107895,0.815813649813242,1.1759609079011248,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
10222,1.4278844679628335,0.815813649813242,1.8465954502742452,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10250,1.017194926133075,0.815813649813242,2.501482298939819,1.4007799453734566,156,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
10262,1.4278844679628335,0.815813649813242,1.636445192866636,1.4007799453734566,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10274,0.6065053843033168,0.815813649813242,1.7216999484557693,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10284,1.017194926133075,0.815813649813242,1.191165577687722,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
10296,0.09314345701611891,0.815813649813242,1.1526108793002794,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10307,0.40116061338843767,0.815813649813242,2.0773806166779507,1.4007799453734566,156,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
10316,-0.8309080121008373,0.815813649813242,0.08176770718708612,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10327,-1.0362527830157164,0.815813649813242,-0.40695382166781946,1.4007799453734566,156,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10338,0.6065053843033168,0.815813649813242,1.1243736354108846,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10351,0.40116061338843767,0.7666915200158104,0.17788294119521755,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
10373,-0.7282356266433977,-1.2964379314763161,-1.0547813593610444,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10386,-1.0362527830157164,-1.4438043208686109,-1.1889082678356684,1.4007799453734566,156,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10398,-0.21487369935619982,0.815813649813242,0.35925293079248255,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10400,-0.11220131389876024,0.815813649813242,1.5636799874593499,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10416,-1.138925168473156,0.815813649813242,0.43364720796261813,1.4007799453734566,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10100,-0.5228908557285186,0.815813649813242,0.8675233208015843,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10110,0.7091777697607564,0.815813649813242,1.366019280233588,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
10124,-1.4469423248454747,0.815813649813242,-0.37871657777842493,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10149,-0.11220131389876024,0.815813649813242,0.9891606790943609,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10162,-0.6255632411859581,0.815813649813242,0.8810989188253318,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10173,-1.138925168473156,0.815813649813242,-0.024664981319093324,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10182,0.9145225406756355,0.815813649813242,2.1724098028441823,1.7243176109131062,169,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
10193,-1.4469423248454747,0.815813649813242,-0.22395476030770484,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10204,-0.21487369935619982,0.815813649813242,1.2688179983835568,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10214,-0.5228908557285186,0.815813649813242,1.3106308402966989,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10227,-0.9335803975582768,0.815813649813242,0.08611189855468528,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10241,0.6065053843033168,0.815813649813242,2.1957598314450277,1.7243176109131062,169,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10280,-0.9335803975582768,0.815813649813242,0.06221884603288989,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10288,-0.3175460848136394,0.815813649813242,1.2606726395693084,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
10302,0.8118501552181959,0.815813649813242,2.039911966132408,1.7243176109131062,169,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
10312,1.325212082505394,0.815813649813242,2.4569543374219274,1.7243176109131062,169,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
10331,0.9145225406756355,-0.4613617249199791,-0.160963985477517,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10344,1.017194926133075,0.815813649813242,2.224540099255372,1.7243176109131062,169,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10367,0.1958158424735585,0.815813649813242,0.6242486042160313,1.7243176109131062,169,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10379,0.40116061338843767,0.815813649813242,1.0021932531971582,1.7243176109131062,169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10407,4.200038875313702,0.815813649813242,5.7172699588050975,1.7243176109131062,169,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
10420,0.1958158424735585,0.815813649813242,0.9392024783669705,1.7243176109131062,169,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10108,0.29848822793099805,-0.06838468654052647,-0.22992802343815366,-0.59022107333208,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
10122,0.8118501552181959,-0.5596059845148423,-0.23970245401525178,-0.59022107333208,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10135,1.325212082505394,-0.21575107593282122,0.13715614712397542,-0.59022107333208,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
10147,-0.9335803975582768,-0.06838468654052647,-0.7664356573366501,-0.59022107333208,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10160,0.29848822793099805,0.22634809224406302,-0.10286042593587821,-0.59022107333208,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10170,-1.5496147103029143,-1.0017051526917264,-1.2442967077725577,-0.59022107333208,76,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10181,-1.344269939388035,-0.5104838547174108,-1.0466360005467958,-0.59022107333208,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10192,1.017194926133075,0.3245923518389262,0.29028889283184584,-0.59022107333208,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10203,1.017194926133075,0.07898170285176827,0.15887710396197122,-0.59022107333208,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10212,-1.5496147103029143,-0.8543387632994318,-1.202483865859416,-0.59022107333208,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10225,1.2225396970479543,-0.952583022894295,-0.27934320024459414,-0.59022107333208,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
10239,1.1198673115905147,-0.5104838547174108,-0.08331156478168199,-0.59022107333208,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10253,-1.2415975539305957,-0.01926255674309489,-0.8815567285780278,-0.59022107333208,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10266,-0.21487369935619982,-0.4613617249199791,-0.5915819547907838,-0.59022107333208,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10278,-0.6255632411859581,0.3245923518389262,-0.4992678882293016,-0.59022107333208,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10287,0.9145225406756355,-0.06838468654052647,0.03886881743204441,-0.59022107333208,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
10300,0.6065053843033168,0.42283661143378937,0.1273817165468773,-0.59022107333208,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
